#primaryIdentifier	secondaryIdentifier	type	chromosome	start	end
BARCSOYSSR_19_0327		potential_SSR	Gm19	6127131	6127150
BARCSOYSSR_19_0328		potential_SSR	Gm19	6097884	6097915
BARCSOYSSR_19_0329		potential_SSR	Gm19	6096136	6096157
BARCSOYSSR_19_0330		potential_SSR	Gm19	6092361	6092416
BARCSOYSSR_19_0331		potential_SSR	Gm19	6091995	6092026
BARCSOYSSR_19_0332		potential_SSR	Gm19	6044946	6044979
BARCSOYSSR_19_0334		potential_SSR	Gm19	6024937	6024972
BARCSOYSSR_19_0335		potential_SSR	Gm19	6022834	6022857
BARCSOYSSR_19_0336		potential_SSR	Gm19	6003170	6003239
BARCSOYSSR_19_0337		potential_SSR	Gm19	6002374	6002403
BARCSOYSSR_19_0339		potential_SSR	Gm19	6468122	6468145
BARCSOYSSR_19_0340		potential_SSR	Gm19	6498863	6498886
BARCSOYSSR_19_0341		potential_SSR	Gm19	6518521	6518592
BARCSOYSSR_19_0342		potential_SSR	Gm19	6522106	6522171
BARCSOYSSR_19_0343		potential_SSR	Gm19	6551057	6551096
BARCSOYSSR_19_0344		potential_SSR	Gm19	6560854	6560901
BARCSOYSSR_19_0345		potential_SSR	Gm19	6564627	6564646
BARCSOYSSR_19_0346		potential_SSR	Gm19	6567754	6567773
BARCSOYSSR_19_0347		potential_SSR	Gm19	6593314	6593337
BARCSOYSSR_19_0348		potential_SSR	Gm19	6649149	6649188
BARCSOYSSR_19_0349		potential_SSR	Gm19	6666406	6666433
BARCSOYSSR_19_0350		potential_SSR	Gm19	6771780	6771831
BARCSOYSSR_19_0351		potential_SSR	Gm19	6934594	6934620
BARCSOYSSR_19_0352		potential_SSR	Gm19	6935786	6935807
BARCSOYSSR_19_0353		potential_SSR	Gm19	6973348	6973385
BARCSOYSSR_19_0354		potential_SSR	Gm19	6986616	6986667
BARCSOYSSR_19_0355		potential_SSR	Gm19	6987935	6987978
BARCSOYSSR_19_0356		potential_SSR	Gm19	7004071	7004122
BARCSOYSSR_19_0357		potential_SSR	Gm19	7071192	7071239
BARCSOYSSR_19_0358		potential_SSR	Gm19	7087502	7087551
BARCSOYSSR_19_0359		potential_SSR	Gm19	7108194	7108247
BARCSOYSSR_19_0360		SSR	Gm19	7127474	7127518
BARCSOYSSR_19_0361		potential_SSR	Gm19	7128011	7128060
BARCSOYSSR_19_0362		potential_SSR	Gm19	7138116	7138165
BARCSOYSSR_19_0363		potential_SSR	Gm19	7168230	7168280
BARCSOYSSR_19_0364		potential_SSR	Gm19	7176598	7176645
BARCSOYSSR_19_0365		potential_SSR	Gm19	7192545	7192606
BARCSOYSSR_19_0366		potential_SSR	Gm19	7194173	7194208
BARCSOYSSR_19_0367		potential_SSR	Gm19	7195073	7195150
BARCSOYSSR_19_0368		potential_SSR	Gm19	7206935	7206966
BARCSOYSSR_19_0369		potential_SSR	Gm19	7256793	7256852
BARCSOYSSR_19_0370		potential_SSR	Gm19	7277239	7277274
BARCSOYSSR_19_0371		potential_SSR	Gm19	7288112	7288159
BARCSOYSSR_19_0372		potential_SSR	Gm19	7341182	7341213
BARCSOYSSR_19_0373		potential_SSR	Gm19	7382606	7382644
BARCSOYSSR_19_0374		potential_SSR	Gm19	7442742	7442781
BARCSOYSSR_19_0375		potential_SSR	Gm19	7458279	7458304
BARCSOYSSR_19_0376		potential_SSR	Gm19	7459774	7459819
BARCSOYSSR_19_0377		potential_SSR	Gm19	7527982	7528015
BARCSOYSSR_19_0378		potential_SSR	Gm19	7529235	7529258
BARCSOYSSR_19_0379		potential_SSR	Gm19	7553671	7553706
BARCSOYSSR_19_0380		potential_SSR	Gm19	7599240	7599261
BARCSOYSSR_19_0381		potential_SSR	Gm19	7742942	7743007
BARCSOYSSR_19_0382		potential_SSR	Gm19	7807322	7807361
BARCSOYSSR_19_0383		potential_SSR	Gm19	7856564	7856619
BARCSOYSSR_19_0384		potential_SSR	Gm19	7879446	7879465
BARCSOYSSR_19_0385		potential_SSR	Gm19	7882247	7882296
BARCSOYSSR_19_0386		potential_SSR	Gm19	8037883	8037909
BARCSOYSSR_19_0387		potential_SSR	Gm19	8052727	8052776
BARCSOYSSR_19_0388		potential_SSR	Gm19	8136669	8136706
BARCSOYSSR_19_0389		potential_SSR	Gm19	8143009	8143028
BARCSOYSSR_19_0390		potential_SSR	Gm19	8154140	8154189
BARCSOYSSR_19_0391		potential_SSR	Gm19	8170601	8170642
BARCSOYSSR_19_0392		potential_SSR	Gm19	8175794	8175819
BARCSOYSSR_19_0393		potential_SSR	Gm19	8203016	8203051
BARCSOYSSR_19_0394		potential_SSR	Gm19	8209868	8209935
BARCSOYSSR_19_0395		potential_SSR	Gm19	8212062	8212115
BARCSOYSSR_19_0396		potential_SSR	Gm19	8231828	8231871
BARCSOYSSR_19_0397		potential_SSR	Gm19	8259974	8260033
BARCSOYSSR_19_0398		potential_SSR	Gm19	8265984	8266023
BARCSOYSSR_19_0399		potential_SSR	Gm19	8348882	8348947
BARCSOYSSR_19_0400		potential_SSR	Gm19	8349169	8349250
BARCSOYSSR_19_0401		potential_SSR	Gm19	8354778	8354847
BARCSOYSSR_19_0402		potential_SSR	Gm19	8378592	8378615
BARCSOYSSR_19_0403		potential_SSR	Gm19	8441001	8441026
BARCSOYSSR_19_0404		potential_SSR	Gm19	8442331	8442352
BARCSOYSSR_19_0405		potential_SSR	Gm19	8473619	8473660
BARCSOYSSR_19_0406		potential_SSR	Gm19	8479014	8479073
BARCSOYSSR_19_0407		potential_SSR	Gm19	8503142	8503195
BARCSOYSSR_19_0408		potential_SSR	Gm19	8503470	8503499
BARCSOYSSR_19_0409		potential_SSR	Gm19	8521894	8521937
BARCSOYSSR_19_0410		potential_SSR	Gm19	8545325	8545354
BARCSOYSSR_19_0411		potential_SSR	Gm19	8549090	8549115
BARCSOYSSR_19_0412		potential_SSR	Gm19	8596517	8596540
BARCSOYSSR_19_0413		potential_SSR	Gm19	8611835	8611874
BARCSOYSSR_19_0414		potential_SSR	Gm19	8616676	8616701
BARCSOYSSR_19_0415		potential_SSR	Gm19	8632505	8632524
BARCSOYSSR_19_0416		potential_SSR	Gm19	8636332	8636377
BARCSOYSSR_19_0417		potential_SSR	Gm19	8699926	8699952
BARCSOYSSR_19_0418		potential_SSR	Gm19	8727779	8727840
BARCSOYSSR_19_0419		potential_SSR	Gm19	8743218	8743247
BARCSOYSSR_19_0420		potential_SSR	Gm19	8752314	8752349
BARCSOYSSR_19_0421		potential_SSR	Gm19	8754478	8754570
BARCSOYSSR_19_0422		potential_SSR	Gm19	8755007	8755090
BARCSOYSSR_19_0423		potential_SSR	Gm19	8755794	8755850
BARCSOYSSR_19_0424		potential_SSR	Gm19	8759912	8759953
BARCSOYSSR_19_0425		potential_SSR	Gm19	8794352	8794415
BARCSOYSSR_19_0426		potential_SSR	Gm19	8834270	8834293
BARCSOYSSR_19_0427		potential_SSR	Gm19	8865791	8865810
BARCSOYSSR_19_0428		potential_SSR	Gm19	8875717	8875764
BARCSOYSSR_19_0429		potential_SSR	Gm19	8883483	8883530
BARCSOYSSR_19_0430		SSR	Gm19	8964121	8964198
BARCSOYSSR_19_0431		potential_SSR	Gm19	8964703	8964729
BARCSOYSSR_19_0432		potential_SSR	Gm19	8987333	8987386
BARCSOYSSR_19_0433		potential_SSR	Gm19	9011332	9011385
BARCSOYSSR_19_0434		potential_SSR	Gm19	9018963	9019026
BARCSOYSSR_19_0435		potential_SSR	Gm19	9032530	9032593
BARCSOYSSR_19_0436		potential_SSR	Gm19	9042441	9042460
BARCSOYSSR_19_0437		potential_SSR	Gm19	9079185	9079226
BARCSOYSSR_19_0438		potential_SSR	Gm19	9080306	9080343
BARCSOYSSR_19_0439		potential_SSR	Gm19	9124920	9124959
BARCSOYSSR_19_0440		potential_SSR	Gm19	9132726	9132769
BARCSOYSSR_19_0441		potential_SSR	Gm19	9133250	9133359
BARCSOYSSR_19_0442		potential_SSR	Gm19	9140511	9140544
BARCSOYSSR_19_0443		potential_SSR	Gm19	9174619	9174640
BARCSOYSSR_19_0444		SSR	Gm19	9175842	9175895
BARCSOYSSR_19_0445		potential_SSR	Gm19	9278810	9278853
BARCSOYSSR_19_0446		potential_SSR	Gm19	9290175	9290208
BARCSOYSSR_19_0447		potential_SSR	Gm19	9308333	9308370
BARCSOYSSR_19_0448		potential_SSR	Gm19	9325251	9325284
BARCSOYSSR_19_0449		potential_SSR	Gm19	9337440	9337499
BARCSOYSSR_19_0450		potential_SSR	Gm19	9342948	9342975
BARCSOYSSR_19_0451		potential_SSR	Gm19	9364891	9364965
BARCSOYSSR_19_0452		potential_SSR	Gm19	9612079	9612138
BARCSOYSSR_19_0453		potential_SSR	Gm19	9747079	9747122
BARCSOYSSR_19_0454		potential_SSR	Gm19	9788371	9788390
BARCSOYSSR_19_0455		potential_SSR	Gm19	9846312	9846407
BARCSOYSSR_19_0456		potential_SSR	Gm19	9858176	9858207
BARCSOYSSR_19_0457		potential_SSR	Gm19	9866549	9866578
BARCSOYSSR_19_0458		potential_SSR	Gm19	9892142	9892195
BARCSOYSSR_19_0459		potential_SSR	Gm19	9898022	9898067
BARCSOYSSR_19_0460		potential_SSR	Gm19	9963010	9963049
BARCSOYSSR_19_0461		potential_SSR	Gm19	10206534	10206557
BARCSOYSSR_19_0462		potential_SSR	Gm19	10226923	10227002
BARCSOYSSR_19_0463		potential_SSR	Gm19	10237431	10237452
BARCSOYSSR_19_0464		potential_SSR	Gm19	10261360	10261393
BARCSOYSSR_19_0465		potential_SSR	Gm19	10308078	10308133
BARCSOYSSR_19_0466		potential_SSR	Gm19	10368993	10369060
BARCSOYSSR_19_0467		potential_SSR	Gm19	10519391	10519482
BARCSOYSSR_19_0468		potential_SSR	Gm19	11062957	11063016
BARCSOYSSR_19_0469		potential_SSR	Gm19	11113595	11113665
BARCSOYSSR_19_0470		potential_SSR	Gm19	11371538	11371579
BARCSOYSSR_19_0471		potential_SSR	Gm19	11475447	11475502
BARCSOYSSR_19_0472		potential_SSR	Gm19	11564474	11564551
BARCSOYSSR_19_0473		potential_SSR	Gm19	11773231	11773252
BARCSOYSSR_19_0474		potential_SSR	Gm19	11774578	11774597
BARCSOYSSR_19_0475		potential_SSR	Gm19	11860310	11860359
BARCSOYSSR_19_0476		potential_SSR	Gm19	11960394	11960419
BARCSOYSSR_19_0477		potential_SSR	Gm19	11997279	11997314
BARCSOYSSR_19_0478		potential_SSR	Gm19	12104996	12105019
BARCSOYSSR_19_0479		potential_SSR	Gm19	12111094	12111149
BARCSOYSSR_19_0480		potential_SSR	Gm19	12175574	12175617
BARCSOYSSR_19_0481		potential_SSR	Gm19	12222481	12222532
BARCSOYSSR_19_0482		potential_SSR	Gm19	12232112	12232163
BARCSOYSSR_19_0483		SSR	Gm19	12234894	12234959
BARCSOYSSR_19_0484		potential_SSR	Gm19	12291774	12291835
BARCSOYSSR_19_0485		potential_SSR	Gm19	12293305	12293360
BARCSOYSSR_19_0486		potential_SSR	Gm19	23201510	23201581
BARCSOYSSR_19_0487		potential_SSR	Gm19	23052593	23052612
BARCSOYSSR_19_0488		potential_SSR	Gm19	22809883	22809908
BARCSOYSSR_19_0489		potential_SSR	Gm19	22796835	22796864
BARCSOYSSR_19_0490		potential_SSR	Gm19	22699852	22699917
BARCSOYSSR_19_0492		potential_SSR	Gm19	21904394	21904413
BARCSOYSSR_19_0493		potential_SSR	Gm19	21903752	21903799
BARCSOYSSR_19_0494		potential_SSR	Gm19	21902584	21902627
BARCSOYSSR_19_0495		potential_SSR	Gm19	21852414	21852437
BARCSOYSSR_19_0496		potential_SSR	Gm19	21413288	21413317
BARCSOYSSR_19_0497		potential_SSR	Gm19	21023161	21023283
BARCSOYSSR_19_0498		potential_SSR	Gm19	21023161	21023230
BARCSOYSSR_19_0499		potential_SSR	Gm19	20983309	20983330
BARCSOYSSR_19_0501		potential_SSR	Gm19	14093081	14093106
BARCSOYSSR_19_0502		potential_SSR	Gm19	14070372	14070393
BARCSOYSSR_19_0503		potential_SSR	Gm19	14070064	14070083
BARCSOYSSR_19_0504		potential_SSR	Gm19	14057112	14057195
BARCSOYSSR_19_0505		potential_SSR	Gm19	14056771	14056824
BARCSOYSSR_19_0506		potential_SSR	Gm19	14053679	14053732
BARCSOYSSR_19_0507		SSR	Gm19	14048877	14048950
BARCSOYSSR_19_0508		potential_SSR	Gm19	13952690	13952735
BARCSOYSSR_19_0509		potential_SSR	Gm19	13901545	13901620
BARCSOYSSR_19_0511		potential_SSR	Gm19	13601000	13601043
BARCSOYSSR_19_0512		potential_SSR	Gm19	13565991	13566017
BARCSOYSSR_19_0513		potential_SSR	Gm19	13426979	13427038
BARCSOYSSR_19_0514		potential_SSR	Gm19	13426251	13426290
BARCSOYSSR_19_0515		potential_SSR	Gm19	13424042	13424089
BARCSOYSSR_19_0517		potential_SSR	Gm19	13401024	13401047
BARCSOYSSR_19_0518		potential_SSR	Gm19	13394361	13394390
BARCSOYSSR_19_0519		potential_SSR	Gm19	13223626	13223687
BARCSOYSSR_19_0520		potential_SSR	Gm19	13036495	13036540
BARCSOYSSR_19_0521		potential_SSR	Gm19	13033534	13033553
BARCSOYSSR_19_0522		potential_SSR	Gm19	12899930	12899967
BARCSOYSSR_19_0523		potential_SSR	Gm19	12897425	12897446
BARCSOYSSR_19_0525		potential_SSR	Gm19	12798475	12798534
BARCSOYSSR_19_0526		potential_SSR	Gm19	12796974	12797001
BARCSOYSSR_19_0527		potential_SSR	Gm19	12795575	12795643
BARCSOYSSR_19_0528		potential_SSR	Gm19	12788243	12788266
BARCSOYSSR_19_0529		potential_SSR	Gm19	12751194	12751237
BARCSOYSSR_19_0530		potential_SSR	Gm19	14850447	14850488
BARCSOYSSR_19_0531		potential_SSR	Gm19	14851916	14851949
BARCSOYSSR_19_0532		potential_SSR	Gm19	15268095	15268120
BARCSOYSSR_19_0533		potential_SSR	Gm19	15272087	15272110
BARCSOYSSR_19_0534		potential_SSR	Gm19	15272995	15273014
BARCSOYSSR_19_0535		potential_SSR	Gm19	15304330	15304355
BARCSOYSSR_19_0536		potential_SSR	Gm19	15311020	15311061
BARCSOYSSR_19_0537		potential_SSR	Gm19	16006657	16006694
BARCSOYSSR_19_0538		potential_SSR	Gm19	16364292	16364353
BARCSOYSSR_19_0539		potential_SSR	Gm19	16427734	16427755
BARCSOYSSR_19_0540		potential_SSR	Gm19	16431396	16431447
BARCSOYSSR_19_0541		potential_SSR	scaffold_585	7583	7640
BARCSOYSSR_19_0542		SSR	scaffold_585	8104	8175
BARCSOYSSR_19_0543		potential_SSR	Gm19	17608826	17608845
BARCSOYSSR_19_0544		potential_SSR	Gm19	17760802	17760851
BARCSOYSSR_19_0545		potential_SSR	Gm19	17771089	17771136
BARCSOYSSR_19_0546		potential_SSR	Gm19	17809421	17809480
BARCSOYSSR_19_0547		potential_SSR	Gm19	17879122	17879157
BARCSOYSSR_19_0548		potential_SSR	Gm19	17885920	17885973
BARCSOYSSR_19_0549		potential_SSR	Gm19	17900553	17900584
BARCSOYSSR_19_0550		potential_SSR	Gm19	17966381	17966422
BARCSOYSSR_19_0551		potential_SSR	Gm19	18118221	18118284
BARCSOYSSR_19_0552		potential_SSR	Gm19	18175204	18175251
BARCSOYSSR_19_0553		potential_SSR	Gm19	18245363	18245392
BARCSOYSSR_19_0554		potential_SSR	Gm19	18373102	18373125
BARCSOYSSR_19_0555		potential_SSR	Gm19	18389987	18390022
BARCSOYSSR_19_0556		SSR	Gm19	25505593	25505650
BARCSOYSSR_19_0557		potential_SSR	Gm19	25390820	25390881
BARCSOYSSR_19_0558		potential_SSR	Gm19	25212887	25212908
BARCSOYSSR_19_0559		potential_SSR	Gm19	25154091	25154110
BARCSOYSSR_19_0560		potential_SSR	Gm19	24618421	24618459
BARCSOYSSR_19_0561		potential_SSR	Gm19	24604653	24604694
BARCSOYSSR_19_0562		potential_SSR	Gm19	24358488	24358509
BARCSOYSSR_19_0563		potential_SSR	Gm19	24064381	24064440
BARCSOYSSR_19_0564		potential_SSR	Gm19	24056794	24056817
BARCSOYSSR_19_0565		potential_SSR	Gm19	24026030	24026077
BARCSOYSSR_19_0566		potential_SSR	Gm19	24012931	24012986
BARCSOYSSR_19_0567		potential_SSR	Gm19	20124249	20124276
BARCSOYSSR_19_0568		potential_SSR	Gm19	20123405	20123448
BARCSOYSSR_19_0569		potential_SSR	Gm19	20120429	20120458
BARCSOYSSR_19_0570		potential_SSR	Gm19	19870970	19871070
BARCSOYSSR_19_0571		potential_SSR	Gm19	19864913	19864948
BARCSOYSSR_19_0572		potential_SSR	Gm19	19803519	19803576
BARCSOYSSR_19_0573		potential_SSR	Gm19	19691102	19691161
BARCSOYSSR_19_0574		potential_SSR	Gm19	19351452	19351471
BARCSOYSSR_19_0575		potential_SSR	Gm19	19350020	19350047
BARCSOYSSR_19_0576		potential_SSR	Gm19	19338117	19338136
BARCSOYSSR_19_0577		potential_SSR	Gm19	18994643	18994729
BARCSOYSSR_19_0578		potential_SSR	Gm19	18794179	18794220
BARCSOYSSR_19_0579		potential_SSR	Gm19	18775997	18776073
BARCSOYSSR_19_0580		potential_SSR	Gm19	18689291	18689318
BARCSOYSSR_19_0581		potential_SSR	Gm19	25679893	25679922
BARCSOYSSR_19_0582		potential_SSR	Gm19	26108706	26108733
BARCSOYSSR_19_0583		potential_SSR	Gm19	26193382	26193417
BARCSOYSSR_19_0584		potential_SSR	Gm19	26195759	26195822
BARCSOYSSR_19_0585		potential_SSR	Gm19	26544979	26545022
BARCSOYSSR_19_0586		potential_SSR	Gm19	26698813	26698836
BARCSOYSSR_19_0587		potential_SSR	Gm19	26930056	26930075
BARCSOYSSR_19_0588		potential_SSR	Gm19	26970387	26970446
BARCSOYSSR_19_0589		potential_SSR	Gm19	26990252	26990307
BARCSOYSSR_19_0590		potential_SSR	Gm19	27004231	27004280
BARCSOYSSR_19_0591		potential_SSR	Gm19	27004716	27004781
BARCSOYSSR_19_0592		potential_SSR	Gm19	27026197	27026238
BARCSOYSSR_19_0593		potential_SSR	Gm19	27030097	27030146
BARCSOYSSR_19_0594		potential_SSR	Gm19	27091963	27091992
BARCSOYSSR_19_0595		potential_SSR	Gm19	27113566	27113603
BARCSOYSSR_19_0596		potential_SSR	Gm19	27129295	27129360
BARCSOYSSR_19_0597		potential_SSR	Gm19	27129697	27129728
BARCSOYSSR_19_0598		potential_SSR	Gm19	27211354	27211425
BARCSOYSSR_19_0599		potential_SSR	Gm19	27219903	27219926
BARCSOYSSR_19_0600		potential_SSR	Gm19	27269010	27269033
BARCSOYSSR_19_0601		potential_SSR	Gm19	27364010	27364049
BARCSOYSSR_19_0602		potential_SSR	Gm19	27397513	27397558
BARCSOYSSR_19_0603		potential_SSR	Gm19	27416199	27416220
BARCSOYSSR_19_0604		potential_SSR	Gm19	27439734	27439823
BARCSOYSSR_19_0606		potential_SSR	Gm19	27456075	27456134
BARCSOYSSR_19_0607		potential_SSR	Gm19	27488346	27488385
BARCSOYSSR_19_0608		potential_SSR	Gm19	27544409	27544428
BARCSOYSSR_19_0609		potential_SSR	Gm19	27590979	27591046
BARCSOYSSR_19_0610		potential_SSR	Gm19	27592967	27592994
BARCSOYSSR_19_0611		potential_SSR	Gm19	27600969	27600992
BARCSOYSSR_19_0613		potential_SSR	Gm19	27608104	27608151
BARCSOYSSR_19_0614		potential_SSR	Gm19	27629588	27629611
BARCSOYSSR_19_0615		potential_SSR	Gm19	27649818	27649855
BARCSOYSSR_19_0616		potential_SSR	Gm19	27651201	27651254
BARCSOYSSR_19_0617		potential_SSR	Gm19	27661309	27661400
BARCSOYSSR_19_0618		potential_SSR	Gm19	27662513	27662544
BARCSOYSSR_19_0620		potential_SSR	Gm19	27781889	27781918
BARCSOYSSR_19_0621		potential_SSR	Gm19	27782229	27782248
BARCSOYSSR_19_0622		potential_SSR	Gm19	27880960	27881070
BARCSOYSSR_19_0623		potential_SSR	Gm19	27890718	27890779
BARCSOYSSR_19_0624		potential_SSR	Gm19	27892211	27892282
BARCSOYSSR_19_0625		potential_SSR	Gm19	27894682	27894705
BARCSOYSSR_19_0626		potential_SSR	Gm19	27907626	27907687
BARCSOYSSR_19_0627		potential_SSR	Gm19	27923616	27923645
BARCSOYSSR_19_0628		potential_SSR	Gm19	27928553	27928576
BARCSOYSSR_19_0629		potential_SSR	Gm19	27938260	27938319
BARCSOYSSR_19_0630		potential_SSR	Gm19	28142365	28142398
BARCSOYSSR_19_0631		potential_SSR	Gm19	28146109	28146166
BARCSOYSSR_19_0632		potential_SSR	Gm19	28147902	28147970
BARCSOYSSR_19_0633		potential_SSR	Gm19	28148390	28148441
BARCSOYSSR_19_0634		potential_SSR	Gm19	28189246	28189287
BARCSOYSSR_19_0635		potential_SSR	Gm19	28193967	28193988
BARCSOYSSR_19_0636		potential_SSR	Gm19	28248626	28248645
BARCSOYSSR_19_0637		potential_SSR	Gm19	28284462	28284503
BARCSOYSSR_19_0638		potential_SSR	Gm19	28291074	28291113
BARCSOYSSR_19_0639		potential_SSR	Gm19	28583872	28583905
BARCSOYSSR_19_0640		potential_SSR	Gm19	28724151	28724195
BARCSOYSSR_19_0641		SSR	Gm19	28725794	28725874
BARCSOYSSR_19_0642		potential_SSR	Gm19	28740543	28740596
BARCSOYSSR_19_0643		potential_SSR	Gm19	28913833	28913886
BARCSOYSSR_19_0644		potential_SSR	Gm19	28931459	28931524
BARCSOYSSR_19_0645		potential_SSR	Gm19	28986982	28987005
BARCSOYSSR_19_0646		potential_SSR	Gm19	29008489	29008512
BARCSOYSSR_19_0647		potential_SSR	Gm19	29015382	29015405
BARCSOYSSR_19_0648		potential_SSR	Gm19	29114544	29114569
BARCSOYSSR_19_0649		potential_SSR	Gm19	29117496	29117545
BARCSOYSSR_19_0650		potential_SSR	Gm19	29121011	29121076
BARCSOYSSR_19_0651		potential_SSR	Gm19	29121768	29121805
BARCSOYSSR_19_0652		potential_SSR	Gm19	29279954	29279981
BARCSOYSSR_19_0653		potential_SSR	Gm19	29354404	29354433
BARCSOYSSR_19_0655		potential_SSR	Gm19	29598489	29598524
BARCSOYSSR_19_0657		potential_SSR	Gm19	29600736	29600777
BARCSOYSSR_19_0658		potential_SSR	Gm19	29725437	29725458
BARCSOYSSR_19_0659		potential_SSR	Gm19	29835502	29835525
BARCSOYSSR_19_0660		potential_SSR	Gm19	29927547	29927590
BARCSOYSSR_19_0661		potential_SSR	Gm19	29941980	29942045
BARCSOYSSR_19_0662		potential_SSR	Gm19	29960083	29960163
BARCSOYSSR_19_0663		potential_SSR	Gm19	29972438	29972471
BARCSOYSSR_19_0664		potential_SSR	Gm19	29985264	29985351
BARCSOYSSR_19_0665		potential_SSR	Gm19	30014431	30014450
BARCSOYSSR_19_0666		potential_SSR	Gm19	30054628	30054679
BARCSOYSSR_19_0667		potential_SSR	Gm19	30088738	30088807
BARCSOYSSR_19_0668		potential_SSR	Gm19	30115200	30115249
BARCSOYSSR_19_0669		potential_SSR	Gm19	30116405	30116466
BARCSOYSSR_19_0670		potential_SSR	Gm19	30184136	30184157
BARCSOYSSR_19_0671		potential_SSR	Gm19	30195263	30195286
BARCSOYSSR_19_0672		potential_SSR	Gm19	30200426	30200461
BARCSOYSSR_19_0673		potential_SSR	Gm19	30227258	30227311
BARCSOYSSR_19_0674		potential_SSR	Gm19	30245327	30245392
BARCSOYSSR_19_0675		potential_SSR	Gm19	30276191	30276256
BARCSOYSSR_19_0676		potential_SSR	Gm19	30373057	30373106
BARCSOYSSR_19_0677		potential_SSR	Gm19	30391267	30391329
BARCSOYSSR_19_0678		potential_SSR	Gm19	30400980	30401003
BARCSOYSSR_19_0679		potential_SSR	Gm19	30437505	30437566
BARCSOYSSR_19_0680		potential_SSR	Gm19	30490218	30490277
BARCSOYSSR_19_0681		potential_SSR	Gm19	30545688	30545757
BARCSOYSSR_19_0682		potential_SSR	Gm19	30680869	30680912
BARCSOYSSR_19_0683		potential_SSR	Gm19	30860588	30860627
BARCSOYSSR_19_0684		potential_SSR	Gm19	30920233	30920254
BARCSOYSSR_19_0685		potential_SSR	Gm19	31073177	31073196
BARCSOYSSR_19_0686		potential_SSR	Gm19	31103440	31103497
BARCSOYSSR_19_0687		potential_SSR	Gm19	31104644	31104669
BARCSOYSSR_19_0688		potential_SSR	Gm19	31108397	31108464
BARCSOYSSR_19_0689		potential_SSR	Gm19	31170588	31170645
BARCSOYSSR_19_0690		potential_SSR	Gm19	31190771	31190798
BARCSOYSSR_19_0691		SSR	Gm19	31391479	31391538
BARCSOYSSR_19_0692		SSR	Gm19	31392657	31392732
BARCSOYSSR_19_0693		potential_SSR	Gm19	31396269	31396314
BARCSOYSSR_19_0694		potential_SSR	Gm19	31430259	31430278
BARCSOYSSR_19_0695		potential_SSR	Gm19	31434068	31434091
BARCSOYSSR_19_0696		potential_SSR	Gm19	31534391	31534448
BARCSOYSSR_19_0697		potential_SSR	Gm19	31648443	31648464
BARCSOYSSR_19_0698		potential_SSR	Gm19	31699208	31699261
BARCSOYSSR_19_0699		potential_SSR	Gm19	31793487	31793508
BARCSOYSSR_19_0700		potential_SSR	Gm19	31837282	31837331
BARCSOYSSR_19_0701		potential_SSR	Gm19	31877938	31877967
BARCSOYSSR_19_0702		potential_SSR	Gm19	31938959	31938984
BARCSOYSSR_19_0703		potential_SSR	Gm19	32001909	32001952
BARCSOYSSR_19_0704		potential_SSR	Gm19	32020118	32020145
BARCSOYSSR_19_0705		potential_SSR	Gm19	32042925	32042948
BARCSOYSSR_19_0706		potential_SSR	Gm19	32096905	32096930
BARCSOYSSR_19_0707		potential_SSR	Gm19	32232976	32232999
BARCSOYSSR_19_0708		potential_SSR	Gm19	32239710	32239751
BARCSOYSSR_19_0709		potential_SSR	Gm19	32240434	32240460
BARCSOYSSR_19_0710		potential_SSR	Gm19	32242227	32242256
BARCSOYSSR_19_0711		potential_SSR	Gm19	32299463	32299512
BARCSOYSSR_19_0712		potential_SSR	Gm19	32330760	32330783
BARCSOYSSR_19_0714		potential_SSR	Gm19	32358991	32359044
BARCSOYSSR_19_0715		potential_SSR	Gm19	32450442	32450492
BARCSOYSSR_19_0716		potential_SSR	Gm19	32479091	32479150
BARCSOYSSR_19_0717		potential_SSR	Gm19	32518941	32518960
BARCSOYSSR_19_0718		potential_SSR	Gm19	32600711	32600768
BARCSOYSSR_19_0719		potential_SSR	Gm19	32737792	32737815
BARCSOYSSR_19_0720		potential_SSR	Gm19	32755848	32755895
BARCSOYSSR_19_0721		potential_SSR	Gm19	32757785	32757818
BARCSOYSSR_19_0722		potential_SSR	Gm19	32761594	32761659
BARCSOYSSR_19_0723		potential_SSR	Gm19	32774341	32774362
BARCSOYSSR_19_0724		potential_SSR	Gm19	32782972	32783043
BARCSOYSSR_19_0725		potential_SSR	Gm19	32825854	32825875
BARCSOYSSR_19_0726		potential_SSR	Gm19	32914199	32914262
BARCSOYSSR_19_0727		potential_SSR	Gm19	33004945	33005012
BARCSOYSSR_19_0728		potential_SSR	Gm19	33006570	33006631
BARCSOYSSR_19_0729		potential_SSR	Gm19	33014108	33014175
BARCSOYSSR_19_0730		potential_SSR	Gm19	33021822	33021843
BARCSOYSSR_19_0731		potential_SSR	Gm19	33143114	33143153
BARCSOYSSR_19_0732		potential_SSR	Gm19	33178772	33178809
BARCSOYSSR_19_0733		potential_SSR	Gm19	33206395	33206416
BARCSOYSSR_19_0734		potential_SSR	Gm19	33241659	33241680
BARCSOYSSR_19_0735		potential_SSR	Gm19	33250591	33250620
BARCSOYSSR_19_0736		potential_SSR	Gm19	33261378	33261419
BARCSOYSSR_19_0737		potential_SSR	Gm19	33282404	33282447
BARCSOYSSR_19_0738		potential_SSR	Gm19	33345760	33345789
